 ID;value;date;indoor T;indoor RH ;co2;outT;tsv
8777;0.0 ;07/09/2024 09:00;21.33 ;69.0 ;347.8 ;20.6 ;-0.2 
8779;0.0 ;07/09/2024 10:00;21.33 ;69.0 ;347.8 ;23.4 ;-0.2 
8781;0.0 ;07/09/2024 11:00;21.32 ;69.0 ;347.8 ;25.9 ;-0.19 
8783;0.0 ;07/09/2024 12:00;21.31 ;69.01 ;347.8 ;28.0 ;-0.19 
8785;0.0 ;07/09/2024 13:00;21.3 ;69.01 ;347.8 ;29.9 ;-0.19 
8787;0.0 ;07/09/2024 14:00;21.29 ;69.01 ;347.8 ;31.2 ;-0.19 
8789;0.0 ;07/09/2024 15:00;21.28 ;69.01 ;347.8 ;32.4 ;-0.19 
8791;0.0 ;07/09/2024 16:00;21.27 ;69.01 ;347.8 ;32.6 ;-0.19 
8793;0.0 ;07/09/2024 17:00;21.26 ;69.01 ;347.8 ;32.3 ;-0.19 
8795;0.0 ;07/09/2024 18:00;21.26 ;69.01 ;347.8 ;30.6 ;-0.19 
8797;0.0 ;07/09/2024 19:00;21.25 ;69.01 ;347.8 ;29.4 ;-0.19 
8799;0.0 ;07/09/2024 20:00;21.24 ;69.01 ;347.8 ;27.4 ;-0.19 
8801;0.0 ;07/09/2024 21:00;21.23 ;69.01 ;347.8 ;26.0 ;-0.19 
8803;0.0 ;07/09/2024 22:00;21.22 ;69.01 ;347.8 ;25.0 ;-0.19 
8805;0.0 ;07/09/2024 23:00;21.21 ;69.01 ;347.8 ;23.9 ;-0.19 
8807;0.0 ;08/09/2024 00:00;21.2 ;69.01 ;347.8 ;23.0 ;-0.19 
8809;0.0 ;08/09/2024 01:00;21.19 ;69.01 ;347.8 ;22.4 ;-0.19 
8811;0.0 ;08/09/2024 02:00;21.19 ;69.01 ;347.8 ;22.2 ;-0.19 
8813;0.0 ;08/09/2024 03:00;21.18 ;69.02 ;347.8 ;21.8 ;-0.19 
8815;0.0 ;08/09/2024 04:00;21.17 ;69.02 ;347.8 ;21.6 ;-0.19 
8817;0.0 ;08/09/2024 05:00;21.16 ;69.02 ;347.8 ;21.3 ;-0.19 
8819;0.0 ;08/09/2024 06:00;21.15 ;69.02 ;347.8 ;21.0 ;-0.19 
8821;0.0 ;08/09/2024 07:00;21.14 ;69.02 ;347.8 ;20.8 ;-0.19 
8823;0.0 ;08/09/2024 08:00;21.13 ;69.02 ;347.8 ;21.4 ;-0.19 
8825;0.0 ;08/09/2024 09:00;21.12 ;69.02 ;347.8 ;23.4 ;-0.19 
8827;0.0 ;08/09/2024 10:00;21.12 ;69.02 ;347.8 ;25.6 ;-0.19 
8829;0.0 ;08/09/2024 11:00;21.11 ;69.02 ;347.8 ;27.3 ;-0.19 
8831;0.0 ;08/09/2024 12:00;21.1 ;69.02 ;347.8 ;27.4 ;-0.19 
8833;0.0 ;08/09/2024 13:00;21.09 ;69.02 ;347.8 ;27.7 ;-0.19 
8835;0.0 ;08/09/2024 14:00;21.08 ;69.02 ;347.8 ;29.4 ;-0.19 
8837;0.0 ;08/09/2024 15:00;21.07 ;69.02 ;347.8 ;29.6 ;-0.19 
8839;0.0 ;08/09/2024 16:00;21.06 ;69.02 ;347.8 ;29.6 ;-0.19 
8841;0.0 ;08/09/2024 17:00;21.05 ;69.02 ;347.8 ;28.8 ;-0.18 
8843;0.0 ;08/09/2024 18:00;21.05 ;69.03 ;347.8 ;28.3 ;-0.18 
8845;0.0 ;08/09/2024 19:00;21.04 ;69.03 ;347.8 ;27.8 ;-0.18 
8847;0.0 ;08/09/2024 20:00;21.03 ;69.03 ;347.8 ;26.8 ;-0.18 
8849;0.0 ;08/09/2024 21:00;21.02 ;69.03 ;347.8 ;26.2 ;-0.18 
8851;0.0 ;08/09/2024 22:00;21.01 ;69.03 ;347.8 ;25.4 ;-0.18 
8853;0.0 ;08/09/2024 23:00;21.0 ;69.03 ;347.8 ;22.2 ;-0.18 
8855;0.0 ;09/09/2024 00:00;20.99 ;69.03 ;347.8 ;21.2 ;-0.18 
8857;0.0 ;09/09/2024 01:00;20.98 ;69.03 ;347.8 ;20.6 ;-0.16 
8859;0.0 ;09/09/2024 02:00;20.98 ;69.03 ;347.8 ;20.6 ;-0.16 
8861;0.0 ;09/09/2024 03:00;20.97 ;69.03 ;347.8 ;20.7 ;-0.16 
8863;0.0 ;09/09/2024 04:00;20.96 ;69.03 ;347.8 ;21.0 ;-0.15 
8865;0.0 ;09/09/2024 05:00;20.95 ;69.03 ;347.8 ;21.1 ;-0.15 
8867;0.0 ;09/09/2024 06:00;20.94 ;69.03 ;347.8 ;21.0 ;0.22 
8869;0.0 ;09/09/2024 07:00;20.93 ;69.03 ;347.8 ;20.7 ;0.24 
8871;0.0 ;09/09/2024 08:00;20.92 ;69.03 ;347.8 ;20.9 ;0.26 
8873;0.0 ;09/09/2024 09:00;20.91 ;69.04 ;347.8 ;21.6 ;0.26 
8875;0.0 ;09/09/2024 10:00;20.91 ;69.04 ;347.8 ;22.6 ;0.26 
8877;0.0 ;09/09/2024 11:00;20.9 ;69.04 ;347.8 ;24.0 ;0.29 
8879;0.0 ;09/09/2024 12:00;20.89 ;69.04 ;347.8 ;25.3 ;0.29 
8881;0.0 ;09/09/2024 13:00;20.88 ;69.04 ;347.8 ;25.1 ;0.29 
8883;0.0 ;09/09/2024 14:00;20.87 ;69.04 ;347.8 ;26.6 ;0.29 
8885;0.0 ;09/09/2024 15:00;20.86 ;69.04 ;347.8 ;27.0 ;0.29 
8887;0.0 ;09/09/2024 16:00;20.85 ;69.04 ;347.8 ;27.0 ;0.29 
8889;0.0 ;09/09/2024 17:00;20.84 ;69.04 ;347.8 ;26.4 ;0.29 
8891;0.0 ;09/09/2024 18:00;20.83 ;69.04 ;347.8 ;25.5 ;0.29 
8893;0.0 ;09/09/2024 19:00;20.83 ;69.04 ;347.8 ;24.2 ;0.29 
8895;0.0 ;09/09/2024 20:00;20.82 ;69.04 ;347.8 ;22.4 ;0.29 
8897;0.0 ;09/09/2024 21:00;20.81 ;69.04 ;347.8 ;21.4 ;0.29 
8899;0.0 ;09/09/2024 22:00;20.8 ;69.04 ;347.8 ;20.4 ;0.29 
8901;0.0 ;09/09/2024 23:00;20.79 ;69.04 ;347.8 ;19.6 ;0.32 
8903;0.0 ;10/09/2024 00:00;20.78 ;69.05 ;347.8 ;19.2 ;0.32 
8905;0.0 ;10/09/2024 01:00;20.77 ;69.05 ;347.8 ;18.7 ;0.32 
8907;0.0 ;10/09/2024 02:00;20.76 ;69.05 ;347.8 ;18.2 ;0.32 
8909;0.0 ;10/09/2024 03:00;20.76 ;69.05 ;347.8 ;17.6 ;0.32 
8911;0.0 ;10/09/2024 04:00;20.75 ;69.05 ;347.8 ;17.0 ;0.33 
8913;0.0 ;10/09/2024 05:00;20.74 ;69.05 ;347.8 ;16.4 ;0.33 
8915;0.0 ;10/09/2024 06:00;20.73 ;69.05 ;347.8 ;15.9 ;0.33 
8917;0.0 ;10/09/2024 07:00;20.72 ;69.05 ;347.8 ;15.6 ;0.33 
8919;0.0 ;10/09/2024 08:00;20.71 ;69.05 ;347.8 ;16.2 ;0.33 
8921;0.0 ;10/09/2024 09:00;20.7 ;69.05 ;347.8 ;19.5 ;0.33 
8923;0.0 ;10/09/2024 10:00;20.69 ;69.05 ;347.8 ;22.0 ;0.33 
8925;0.0 ;10/09/2024 11:00;20.69 ;69.05 ;347.8 ;24.0 ;0.33 
8927;0.0 ;10/09/2024 12:00;20.68 ;69.05 ;347.8 ;25.6 ;0.33 
8929;0.0 ;10/09/2024 13:00;20.67 ;69.05 ;347.8 ;26.2 ;0.33 
8931;0.0 ;10/09/2024 14:00;20.66 ;69.05 ;347.8 ;27.4 ;0.33 
8933;0.0 ;10/09/2024 15:00;20.65 ;69.06 ;347.8 ;27.8 ;0.33 
8935;0.0 ;10/09/2024 16:00;20.64 ;69.06 ;347.8 ;27.6 ;0.33 
8937;0.0 ;10/09/2024 17:00;20.63 ;69.06 ;347.8 ;27.3 ;0.33 
8939;0.0 ;10/09/2024 18:00;20.62 ;69.06 ;347.8 ;26.6 ;0.33 
8941;0.0 ;10/09/2024 19:00;20.62 ;69.06 ;347.8 ;24.9 ;0.33 
8943;0.0 ;10/09/2024 20:00;20.61 ;69.06 ;347.8 ;23.2 ;0.33 
8945;0.0 ;10/09/2024 21:00;20.6 ;69.06 ;347.8 ;22.0 ;0.33 
8947;0.0 ;10/09/2024 22:00;20.59 ;69.06 ;347.8 ;21.2 ;0.33 
8949;0.0 ;10/09/2024 23:00;20.58 ;69.06 ;347.8 ;19.8 ;0.33 
8951;0.0 ;11/09/2024 00:00;20.57 ;69.06 ;347.8 ;18.6 ;0.33 
8953;0.0 ;11/09/2024 01:00;20.56 ;69.06 ;347.8 ;17.5 ;0.33 
8955;0.0 ;11/09/2024 02:00;20.55 ;69.06 ;347.8 ;16.4 ;0.33 
8957;0.0 ;11/09/2024 03:00;20.55 ;69.06 ;347.8 ;15.6 ;0.33 
8959;0.0 ;11/09/2024 04:00;20.54 ;69.06 ;347.8 ;15.2 ;0.33 
8961;0.0 ;11/09/2024 05:00;20.53 ;69.06 ;347.8 ;14.6 ;0.33 
8963;0.0 ;11/09/2024 06:00;20.52 ;69.07 ;347.8 ;14.2 ;0.33 
8965;0.0 ;11/09/2024 07:00;20.51 ;69.07 ;347.8 ;13.9 ;0.33 
8967;0.0 ;11/09/2024 08:00;20.5 ;69.07 ;347.8 ;15.0 ;0.33 
8969;0.0 ;11/09/2024 09:00;20.49 ;69.07 ;347.8 ;18.4 ;0.33 
8971;0.0 ;11/09/2024 10:00;20.48 ;69.07 ;347.8 ;20.6 ;0.33 
8973;0.0 ;11/09/2024 11:00;20.48 ;69.07 ;347.8 ;22.6 ;0.33 
8975;0.0 ;11/09/2024 12:00;20.47 ;69.07 ;347.8 ;24.4 ;0.33 
8977;0.0 ;11/09/2024 13:00;20.46 ;69.07 ;347.8 ;26.2 ;0.33 
8979;0.0 ;11/09/2024 14:00;20.45 ;69.07 ;347.8 ;27.6 ;0.33 
8981;0.0 ;11/09/2024 15:00;20.44 ;69.07 ;347.8 ;28.2 ;0.33 
8983;0.0 ;11/09/2024 16:00;20.43 ;69.07 ;347.8 ;28.0 ;0.33 
8985;0.0 ;11/09/2024 17:00;20.42 ;69.07 ;347.8 ;27.7 ;0.33 
8987;0.0 ;11/09/2024 18:00;20.41 ;69.07 ;347.8 ;26.5 ;0.33 
8989;0.0 ;11/09/2024 19:00;20.41 ;69.07 ;347.8 ;24.8 ;0.33 
8991;0.0 ;11/09/2024 20:00;20.4 ;69.07 ;347.8 ;22.7 ;0.34 
8993;0.0 ;11/09/2024 21:00;20.39 ;69.08 ;347.8 ;21.3 ;0.34 
8995;0.0 ;11/09/2024 22:00;20.38 ;69.08 ;347.8 ;20.4 ;0.34 
8997;0.0 ;11/09/2024 23:00;20.37 ;69.08 ;347.8 ;19.9 ;0.34 
8999;0.0 ;12/09/2024 00:00;20.36 ;69.08 ;347.8 ;19.6 ;0.34 
9001;0.0 ;12/09/2024 01:00;20.35 ;69.08 ;347.8 ;19.2 ;0.34 
9003;0.0 ;12/09/2024 02:00;20.34 ;69.08 ;347.8 ;18.9 ;0.34 
9005;0.0 ;12/09/2024 03:00;20.33 ;69.08 ;347.8 ;18.7 ;0.34 
9007;0.0 ;12/09/2024 04:00;20.33 ;69.08 ;347.8 ;18.3 ;0.34 
9009;0.0 ;12/09/2024 05:00;20.32 ;69.08 ;347.8 ;18.2 ;0.34 
9011;0.0 ;12/09/2024 06:00;20.31 ;69.08 ;347.8 ;18.2 ;0.34 
9013;0.0 ;12/09/2024 07:00;20.3 ;69.08 ;347.8 ;18.5 ;0.34 
9015;0.0 ;12/09/2024 08:00;20.29 ;69.08 ;347.8 ;19.2 ;0.34 
9017;0.0 ;12/09/2024 09:00;20.28 ;69.08 ;347.8 ;20.4 ;0.34 
9019;0.0 ;12/09/2024 10:00;20.27 ;69.08 ;347.8 ;21.0 ;0.34 
9021;0.0 ;12/09/2024 11:00;20.26 ;69.08 ;347.8 ;21.8 ;0.34 
9023;0.0 ;12/09/2024 12:00;20.26 ;69.08 ;347.8 ;22.2 ;0.34 
9025;0.0 ;12/09/2024 13:00;20.25 ;69.09 ;347.8 ;22.7 ;0.34 
9027;0.0 ;12/09/2024 14:00;20.24 ;69.09 ;347.8 ;22.1 ;0.34 
9029;0.0 ;12/09/2024 15:00;20.23 ;69.09 ;347.8 ;22.1 ;0.34 
9031;0.0 ;12/09/2024 16:00;20.22 ;69.09 ;347.8 ;21.6 ;0.34 
9033;0.0 ;12/09/2024 17:00;20.21 ;69.09 ;347.8 ;20.4 ;0.34 
9035;0.0 ;12/09/2024 18:00;20.2 ;69.09 ;347.8 ;20.4 ;0.34 
9037;0.0 ;12/09/2024 19:00;20.19 ;69.09 ;347.8 ;19.8 ;0.34 
9039;0.0 ;12/09/2024 20:00;20.19 ;69.09 ;347.8 ;19.0 ;0.34 
9041;0.0 ;12/09/2024 21:00;20.18 ;69.09 ;347.8 ;18.2 ;0.34 
9043;0.0 ;12/09/2024 22:00;20.17 ;69.09 ;347.8 ;17.8 ;0.34 
9045;0.0 ;12/09/2024 23:00;20.16 ;69.09 ;347.8 ;17.4 ;0.34 
9047;0.0 ;13/09/2024 00:00;20.15 ;69.09 ;347.8 ;16.8 ;0.34 
9049;0.0 ;13/09/2024 01:00;20.14 ;69.09 ;347.8 ;16.2 ;0.34 
9051;0.0 ;13/09/2024 02:00;20.13 ;69.09 ;347.8 ;15.8 ;0.34 
9053;0.0 ;13/09/2024 03:00;20.12 ;69.09 ;347.8 ;15.5 ;0.34 
9055;0.0 ;13/09/2024 04:00;20.12 ;69.1 ;347.8 ;15.2 ;0.34 
9057;0.0 ;13/09/2024 05:00;20.11 ;69.1 ;347.8 ;15.0 ;0.34 
9059;0.0 ;13/09/2024 06:00;20.1 ;69.1 ;347.8 ;14.8 ;0.34 
9061;0.0 ;13/09/2024 07:00;20.09 ;69.1 ;347.8 ;14.4 ;0.34 
9063;0.0 ;13/09/2024 08:00;20.08 ;69.1 ;347.8 ;14.8 ;0.34 
9065;0.0 ;13/09/2024 09:00;20.07 ;69.1 ;347.8 ;14.0 ;0.34 
9067;0.0 ;13/09/2024 10:00;20.06 ;69.1 ;347.8 ;13.2 ;0.35 
9069;0.0 ;13/09/2024 11:00;20.05 ;69.1 ;347.8 ;15.2 ;0.35 
9071;0.0 ;13/09/2024 12:00;20.05 ;69.1 ;347.8 ;16.4 ;0.35 
9073;0.0 ;13/09/2024 13:00;20.04 ;69.1 ;347.8 ;15.9 ;0.35 
9075;0.0 ;13/09/2024 14:00;20.03 ;69.1 ;347.8 ;17.7 ;0.35 
9077;0.0 ;13/09/2024 15:00;20.02 ;69.1 ;347.8 ;17.7 ;0.35 
9079;0.0 ;13/09/2024 16:00;20.01 ;69.1 ;347.8 ;17.4 ;0.35 
9081;0.0 ;13/09/2024 17:00;20.0 ;69.1 ;347.8 ;16.2 ;0.35 
9083;0.0 ;13/09/2024 18:00;19.99 ;69.1 ;347.8 ;15.2 ;0.35 
9085;0.0 ;13/09/2024 19:00;19.98 ;69.11 ;347.8 ;14.0 ;0.35 
9087;0.0 ;13/09/2024 20:00;19.98 ;69.11 ;347.8 ;13.4 ;0.35 
9089;0.0 ;13/09/2024 21:00;19.97 ;69.11 ;347.8 ;13.0 ;0.35 
9091;0.0 ;13/09/2024 22:00;19.96 ;69.11 ;347.8 ;12.5 ;0.35 
9093;0.0 ;13/09/2024 23:00;19.95 ;69.11 ;347.8 ;12.0 ;0.35 
9095;0.0 ;14/09/2024 00:00;19.94 ;69.11 ;347.8 ;11.0 ;0.35 
9097;0.0 ;14/09/2024 01:00;19.93 ;69.11 ;347.8 ;10.4 ;0.35 
9099;0.0 ;14/09/2024 02:00;19.92 ;69.11 ;347.8 ;9.8 ;0.37 
9101;0.0 ;14/09/2024 03:00;19.91 ;69.11 ;347.8 ;9.3 ;0.34 
9103;0.0 ;14/09/2024 04:00;19.91 ;69.11 ;347.8 ;8.6 ;0.07 
9105;0.0 ;14/09/2024 05:00;19.9 ;69.11 ;347.8 ;8.0 ;0.02 
9107;0.0 ;14/09/2024 06:00;19.89 ;69.11 ;347.8 ;7.4 ;-0.01 
9109;0.0 ;14/09/2024 07:00;19.88 ;69.11 ;347.8 ;6.8 ;-0.02 
9111;0.0 ;14/09/2024 08:00;19.87 ;69.11 ;347.8 ;7.3 ;-0.02 
9113;0.0 ;14/09/2024 09:00;19.86 ;69.11 ;347.8 ;10.5 ;0.36 
9115;0.0 ;14/09/2024 10:00;19.85 ;69.12 ;347.8 ;13.4 ;0.33 
9117;0.0 ;14/09/2024 11:00;19.84 ;69.12 ;347.8 ;15.8 ;0.33 
9119;0.0 ;14/09/2024 12:00;19.83 ;69.12 ;347.8 ;18.0 ;0.32 
9121;0.0 ;14/09/2024 13:00;19.83 ;69.12 ;347.8 ;19.3 ;0.32 
9123;0.0 ;14/09/2024 14:00;19.82 ;69.12 ;347.8 ;19.7 ;0.32 
9125;0.0 ;14/09/2024 15:00;19.81 ;69.12 ;347.8 ;20.3 ;0.32 
9127;0.0 ;14/09/2024 16:00;19.8 ;69.12 ;347.8 ;20.4 ;0.32 
9129;0.0 ;14/09/2024 17:00;19.79 ;69.12 ;347.8 ;19.8 ;0.09 
9131;0.0 ;14/09/2024 18:00;19.78 ;69.12 ;347.8 ;19.2 ;0.09 
9133;0.0 ;14/09/2024 19:00;19.77 ;69.12 ;347.8 ;18.0 ;0.01 
9135;0.0 ;14/09/2024 20:00;19.76 ;69.12 ;347.8 ;16.2 ;0.01 
9137;0.0 ;14/09/2024 21:00;19.76 ;69.12 ;347.8 ;14.5 ;0.01 
9139;0.0 ;14/09/2024 22:00;19.75 ;69.12 ;347.8 ;13.0 ;0.0 
9141;0.0 ;14/09/2024 23:00;19.74 ;69.12 ;347.8 ;12.4 ;0.0 
9143;0.0 ;15/09/2024 00:00;19.73 ;69.12 ;347.8 ;12.0 ;0.0 
9145;0.0 ;15/09/2024 01:00;19.72 ;69.13 ;347.8 ;11.3 ;0.01 
9147;0.0 ;15/09/2024 02:00;19.71 ;69.13 ;347.8 ;10.4 ;0.01 
9149;0.0 ;15/09/2024 03:00;19.7 ;69.13 ;347.8 ;10.0 ;0.01 
9151;0.0 ;15/09/2024 04:00;19.69 ;69.13 ;347.8 ;9.6 ;0.0 
9153;0.0 ;15/09/2024 05:00;19.69 ;69.13 ;347.8 ;9.4 ;0.01 
9155;0.0 ;15/09/2024 06:00;19.68 ;69.13 ;347.8 ;8.9 ;0.0 
9157;0.0 ;15/09/2024 07:00;19.67 ;69.13 ;347.8 ;8.6 ;-0.02 
9159;0.0 ;15/09/2024 08:00;19.66 ;69.13 ;347.8 ;9.0 ;0.0 
9161;0.0 ;15/09/2024 09:00;19.65 ;69.13 ;347.8 ;12.4 ;-0.02 
9163;0.0 ;15/09/2024 10:00;19.64 ;69.13 ;347.8 ;15.0 ;-0.02 
9165;0.0 ;15/09/2024 11:00;19.63 ;69.13 ;347.8 ;17.6 ;-0.02 
9167;0.0 ;15/09/2024 12:00;19.62 ;69.13 ;347.8 ;19.7 ;-0.02 
9169;0.0 ;15/09/2024 13:00;19.62 ;69.13 ;347.8 ;21.5 ;-0.02 
9171;0.0 ;15/09/2024 14:00;19.61 ;69.13 ;347.8 ;22.9 ;-0.02 
9173;0.0 ;15/09/2024 15:00;19.6 ;69.13 ;347.8 ;23.6 ;-0.02 
9175;0.0 ;15/09/2024 16:00;19.59 ;69.14 ;347.8 ;23.6 ;-0.02 
9177;0.0 ;15/09/2024 17:00;19.58 ;69.14 ;347.8 ;23.3 ;-0.02 
9179;0.0 ;15/09/2024 18:00;19.57 ;69.14 ;347.8 ;22.6 ;-0.02 
9181;0.0 ;15/09/2024 19:00;19.56 ;69.14 ;347.8 ;21.0 ;-0.02 
9183;0.0 ;15/09/2024 20:00;19.55 ;69.14 ;347.8 ;19.0 ;-0.02 
9185;0.0 ;15/09/2024 21:00;19.55 ;69.14 ;347.8 ;17.4 ;-0.02 
9187;0.0 ;15/09/2024 22:00;19.54 ;69.14 ;347.8 ;16.2 ;-0.02 
9189;0.0 ;15/09/2024 23:00;19.53 ;69.14 ;347.8 ;15.7 ;-0.02 
9191;0.0 ;16/09/2024 00:00;19.52 ;69.14 ;347.8 ;14.4 ;-0.02 
9193;0.0 ;16/09/2024 01:00;19.51 ;69.14 ;347.8 ;13.5 ;-0.02 
9195;0.0 ;16/09/2024 02:00;19.5 ;69.14 ;347.8 ;12.2 ;-0.01 
9197;0.0 ;16/09/2024 03:00;19.49 ;69.14 ;347.8 ;11.4 ;0.0 
9199;0.0 ;16/09/2024 04:00;19.48 ;69.14 ;347.8 ;10.9 ;0.0 
9201;0.0 ;16/09/2024 05:00;19.48 ;69.14 ;347.8 ;10.5 ;0.0 
9203;0.0 ;16/09/2024 06:00;19.47 ;69.14 ;347.8 ;10.2 ;0.0 
9205;0.0 ;16/09/2024 07:00;19.46 ;69.15 ;347.8 ;10.0 ;0.0 
9207;0.0 ;16/09/2024 08:00;19.45 ;69.15 ;347.8 ;10.9 ;0.0 
9209;0.0 ;16/09/2024 09:00;19.44 ;69.15 ;347.8 ;13.8 ;-0.01 
9211;0.0 ;16/09/2024 10:00;19.43 ;69.15 ;347.8 ;16.6 ;-0.01 
9213;0.0 ;16/09/2024 11:00;19.42 ;69.15 ;347.8 ;18.8 ;-0.01 
9215;0.0 ;16/09/2024 12:00;19.41 ;69.15 ;347.8 ;20.0 ;-0.01 
9217;0.0 ;16/09/2024 13:00;19.41 ;69.15 ;347.8 ;20.5 ;-0.01 
9219;0.0 ;16/09/2024 14:00;19.4 ;69.15 ;347.8 ;21.4 ;-0.01 
9221;0.0 ;16/09/2024 15:00;19.39 ;69.15 ;347.8 ;21.8 ;-0.01 
9223;0.0 ;16/09/2024 16:00;19.38 ;69.15 ;347.8 ;21.8 ;-0.01 
9225;0.0 ;16/09/2024 17:00;19.37 ;69.15 ;347.8 ;21.6 ;-0.01 
9227;0.0 ;16/09/2024 18:00;19.36 ;69.15 ;347.8 ;21.0 ;-0.01 
9229;0.0 ;16/09/2024 19:00;19.35 ;69.15 ;347.8 ;19.8 ;-0.01 
9231;0.0 ;16/09/2024 20:00;19.34 ;69.15 ;347.8 ;18.1 ;-0.01 
9233;0.0 ;16/09/2024 21:00;19.33 ;69.15 ;347.8 ;16.5 ;-0.01 
9235;0.0 ;16/09/2024 22:00;19.33 ;69.16 ;347.8 ;15.7 ;-0.01 
9237;0.0 ;16/09/2024 23:00;19.32 ;69.16 ;347.8 ;15.0 ;-0.01 
9239;0.0 ;17/09/2024 00:00;19.31 ;69.16 ;347.8 ;14.6 ;-0.01 
9241;0.0 ;17/09/2024 01:00;19.3 ;69.16 ;347.8 ;14.2 ;-0.01 
9243;0.0 ;17/09/2024 02:00;19.29 ;69.16 ;347.8 ;13.8 ;-0.01 
9245;0.0 ;17/09/2024 03:00;19.28 ;69.16 ;347.8 ;13.6 ;-0.01 
9247;0.0 ;17/09/2024 04:00;19.27 ;69.16 ;347.8 ;13.4 ;-0.01 
9249;0.0 ;17/09/2024 05:00;19.26 ;69.16 ;347.8 ;13.5 ;-0.01 
9251;0.0 ;17/09/2024 06:00;19.26 ;69.16 ;347.8 ;13.6 ;-0.01 
9253;0.0 ;17/09/2024 07:00;19.25 ;69.16 ;347.8 ;14.0 ;-0.01 
9255;0.0 ;17/09/2024 08:00;19.24 ;69.16 ;347.8 ;14.2 ;-0.01 
9257;0.0 ;17/09/2024 09:00;19.23 ;69.16 ;347.8 ;14.0 ;-0.01 
9259;0.0 ;17/09/2024 10:00;19.22 ;69.16 ;347.8 ;14.0 ;-0.01 
9261;0.0 ;17/09/2024 11:00;19.21 ;69.16 ;347.8 ;14.2 ;-0.01 
9263;0.0 ;17/09/2024 12:00;19.2 ;69.16 ;347.8 ;14.8 ;-0.01 
9265;0.0 ;17/09/2024 13:00;19.19 ;69.17 ;347.8 ;17.9 ;-0.01 
9267;0.0 ;17/09/2024 14:00;19.19 ;69.17 ;347.8 ;17.7 ;-0.01 
9269;0.0 ;17/09/2024 15:00;19.18 ;69.17 ;347.8 ;18.0 ;-0.01 
9271;0.0 ;17/09/2024 16:00;19.17 ;69.17 ;347.8 ;18.2 ;-0.01 
9273;0.0 ;17/09/2024 17:00;19.16 ;69.17 ;347.8 ;17.5 ;-0.01 
9275;0.0 ;17/09/2024 18:00;19.15 ;69.17 ;347.8 ;16.8 ;-0.01 
9277;0.0 ;17/09/2024 19:00;19.14 ;69.17 ;347.8 ;16.3 ;-0.01 
9279;0.0 ;17/09/2024 20:00;19.13 ;69.17 ;347.8 ;15.8 ;-0.01 
9281;0.0 ;17/09/2024 21:00;19.12 ;69.17 ;347.8 ;15.6 ;-0.01 
9283;0.0 ;17/09/2024 22:00;19.12 ;69.17 ;347.8 ;15.6 ;-0.01 
9285;0.0 ;17/09/2024 23:00;19.11 ;69.17 ;347.8 ;15.6 ;-0.01 
9287;0.0 ;18/09/2024 00:00;19.1 ;69.17 ;347.8 ;15.5 ;-0.01 
9289;0.0 ;18/09/2024 01:00;19.09 ;69.17 ;347.8 ;15.6 ;-0.01 
9291;0.0 ;18/09/2024 02:00;19.08 ;69.17 ;347.8 ;15.8 ;-0.01 
9293;0.0 ;18/09/2024 03:00;19.07 ;69.17 ;347.8 ;15.6 ;-0.01 
9295;0.0 ;18/09/2024 04:00;19.06 ;69.18 ;347.8 ;15.6 ;-0.01 
9297;0.0 ;18/09/2024 05:00;19.05 ;69.18 ;347.8 ;15.7 ;-0.01 
9299;0.0 ;18/09/2024 06:00;19.05 ;69.18 ;347.8 ;15.4 ;-0.01 
9301;0.0 ;18/09/2024 07:00;19.04 ;69.18 ;347.8 ;15.4 ;-0.01 
9303;0.0 ;18/09/2024 08:00;19.03 ;69.18 ;347.8 ;15.5 ;-0.01 
9305;0.0 ;18/09/2024 09:00;19.02 ;69.18 ;347.8 ;16.0 ;-0.01 
9307;0.0 ;18/09/2024 10:00;19.01 ;69.18 ;347.8 ;17.0 ;-0.02 
9309;0.0 ;18/09/2024 11:00;19.0 ;69.18 ;347.8 ;17.8 ;-0.02 
9311;0.0 ;18/09/2024 12:00;18.99 ;69.18 ;347.8 ;18.4 ;-0.01 
9313;0.0 ;18/09/2024 13:00;18.98 ;69.18 ;347.8 ;20.3 ;-0.01 
9315;0.0 ;18/09/2024 14:00;18.98 ;69.18 ;347.8 ;20.2 ;-0.01 
9317;0.0 ;18/09/2024 15:00;18.97 ;69.18 ;347.8 ;20.2 ;-0.01 
9319;0.0 ;18/09/2024 16:00;18.96 ;69.18 ;347.8 ;20.1 ;-0.01 
9321;0.0 ;18/09/2024 17:00;18.95 ;69.18 ;347.8 ;19.6 ;-0.01 
9323;0.0 ;18/09/2024 18:00;18.94 ;69.18 ;347.8 ;18.7 ;-0.01 
9325;0.0 ;18/09/2024 19:00;18.93 ;69.19 ;347.8 ;17.7 ;-0.01 
9327;0.0 ;18/09/2024 20:00;18.92 ;69.19 ;347.8 ;17.2 ;-0.01 
9329;0.0 ;18/09/2024 21:00;18.91 ;69.19 ;347.8 ;16.9 ;-0.01 
9331;0.0 ;18/09/2024 22:00;18.91 ;69.19 ;347.8 ;16.5 ;-0.01 
9333;0.0 ;18/09/2024 23:00;18.9 ;69.19 ;347.8 ;16.2 ;-0.01 
9335;0.0 ;19/09/2024 00:00;18.89 ;69.19 ;347.8 ;15.8 ;-0.01 
9337;0.0 ;19/09/2024 01:00;18.88 ;69.19 ;347.8 ;15.4 ;-0.01 
9339;0.0 ;19/09/2024 02:00;18.87 ;69.19 ;347.8 ;14.6 ;-0.01 
